C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Calcio_florentino;93.678764;35.195202;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Camogie;94.874634;36.032055;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Carreras_de_media_distancia;91.069099;34.069389;5 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Carreras_de_relevos;94.167015;35.707481;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Carreras_de_vallas;93.125473;34.269920;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Carrera_de_larga_distancia;95.089554;36.441135;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Carrera_de_velocidad;94.091965;33.138466;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Cr_C3_ADquet;93.052887;33.962589;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Curling;92.127663;33.975700;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Decatl_C3_B3n;94.475037;34.363323;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Deporte_de_equipo;93.620308;30.846586;2 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_F_C3_BAtbol_playa;94.788071;34.538956;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Heptatl_C3_B3n;93.224487;35.448238;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Lacrosse;93.597031;33.532139;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Lanzamiento_de_bala;91.471802;35.344597;5 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Lanzamiento_de_disco;92.920708;35.744267;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Lanzamiento_de_jabalina;93.977142;34.000637;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Lanzamiento_de_martillo;93.709091;37.760056;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Marat_C3_B3n;95.151573;35.961445;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Salto_con_p_C3_A9rtiga;93.334076;36.218433;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Salto_de_altura;92.601692;34.613052;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Salto_de_longitud;93.645676;34.386036;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Tamburello__deporte_;93.685921;34.080593;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Triple_salto;92.208305;35.004791;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\es_wikipedia_org_wiki_Voleibol_de_playa;94.508194;33.789463;15 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_1;168.412598;58.848507;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_10;168.541077;59.204266;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_2;168.356857;59.181599;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_3;168.299438;59.419643;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_4;166.845963;60.855618;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_5;168.602371;58.974083;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_6;168.412659;59.260662;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_7;168.013626;59.702724;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_8;168.228638;59.618073;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fa_text_9;168.975952;59.005089;7 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_Stunt;98.712448;38.088467;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_Sumo;98.835770;39.900860;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_Supermotard;97.733887;38.499886;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_Surf;96.406807;36.472122;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_Tai_chi_chuan;98.611031;38.985394;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_Tchoukball;97.694069;37.200809;11 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\fr_wikipedia_org_wiki_T_C3_A9l_C3_A9mark;98.124725;38.782162;11 
